fecha	riesgopais	presidente
2002-07-02	7149	Duhalde
2002-07-03	7199	Duhalde
2002-07-04	7198	Duhalde
2002-07-05	7155	Duhalde
2002-07-08	7026	Duhalde
2002-07-09	6860	Duhalde
2002-07-10	6683	Duhalde
2002-07-11	6839	Duhalde
2002-07-12	6783	Duhalde
2002-07-15	6742	Duhalde
2002-07-16	6631	Duhalde
2002-07-17	6610	Duhalde
2002-07-18	6762	Duhalde
2002-07-19	6636	Duhalde
2002-07-22	6814	Duhalde
2002-07-23	6593	Duhalde
2002-07-24	6907	Duhalde
2002-07-25	7056	Duhalde
2002-07-26	6763	Duhalde
2002-07-29	6634	Duhalde
2002-07-30	6711	Duhalde
2002-07-31	6952	Duhalde
2002-08-01	7048	Duhalde
2002-08-02	7075	Duhalde
2002-08-05	7136	Duhalde
2002-08-06	7040	Duhalde
2002-08-07	7222	Duhalde
2002-08-08	7064	Duhalde
2002-08-09	6955	Duhalde
2002-08-12	6938	Duhalde
2002-08-13	7008	Duhalde
2002-08-14	7038	Duhalde
2002-08-15	6842	Duhalde
2002-08-16	6597	Duhalde
2002-08-19	6684	Duhalde
2002-08-20	6619	Duhalde
2002-08-21	6495	Duhalde
2002-08-22	6340	Duhalde
2002-08-23	6184	Duhalde
2002-08-26	6098	Duhalde
2002-08-27	6138	Duhalde
2002-08-28	6558	Duhalde
2002-08-29	6398	Duhalde
2002-08-30	6435	Duhalde
2002-09-02	6432	Duhalde
2002-09-03	6226	Duhalde
2002-09-04	6265	Duhalde
2002-09-05	6054	Duhalde
2002-09-06	6046	Duhalde
2002-09-09	6113	Duhalde
2002-09-10	6190	Duhalde
2002-09-11	6181	Duhalde
2002-09-12	6181	Duhalde
2002-09-13	6259	Duhalde
2002-09-16	6305	Duhalde
2002-09-17	6355	Duhalde
2002-09-18	6404	Duhalde
2002-09-19	6545	Duhalde
2002-09-20	6722	Duhalde
2002-09-23	6884	Duhalde
2002-09-24	6883	Duhalde
2002-09-25	6321	Duhalde
2002-09-26	6336	Duhalde
2002-09-27	6540	Duhalde
2002-09-30	6606	Duhalde
2002-10-01	6542	Duhalde
2002-10-02	6438	Duhalde
2002-10-03	6396	Duhalde
2002-10-04	6493	Duhalde
2002-10-07	6517	Duhalde
2002-10-08	6598	Duhalde
2002-10-09	6635	Duhalde
2002-10-10	6570	Duhalde
2002-10-11	6469	Duhalde
2002-10-14	6507	Duhalde
2002-10-15	6383	Duhalde
2002-10-16	6511	Duhalde
2002-10-17	6499	Duhalde
2002-10-18	6423	Duhalde
2002-10-21	6362	Duhalde
2002-10-22	6346	Duhalde
2002-10-23	6328	Duhalde
2002-10-24	6218	Duhalde
2002-10-25	6217	Duhalde
2002-10-28	6205	Duhalde
2002-10-29	6161	Duhalde
2002-10-30	6171	Duhalde
2002-10-31	6412	Duhalde
2002-11-01	6060	Duhalde
2002-11-04	6072	Duhalde
2002-11-05	6118	Duhalde
2002-11-06	6103	Duhalde
2002-11-07	6122	Duhalde
2002-11-08	6081	Duhalde
2002-11-11	6081	Duhalde
2002-11-12	6147	Duhalde
2002-11-13	6145	Duhalde
2002-11-14	6127	Duhalde
2002-11-15	6164	Duhalde
2002-11-18	6226	Duhalde
2002-11-19	6211	Duhalde
2002-11-20	6114	Duhalde
2002-11-21	6286	Duhalde
2002-11-22	6597	Duhalde
2002-11-25	6231	Duhalde
2002-11-26	6398	Duhalde
2002-11-27	6174	Duhalde
2002-11-28	6227	Duhalde
2002-11-29	6192	Duhalde
2002-12-02	6263	Duhalde
2002-12-03	6245	Duhalde
2002-12-04	6288	Duhalde
2002-12-05	6448	Duhalde
2002-12-06	6456	Duhalde
2002-12-09	6275	Duhalde
2002-12-10	6265	Duhalde
2002-12-11	6253	Duhalde
2002-12-12	6313	Duhalde
2002-12-13	6234	Duhalde
2002-12-16	6279	Duhalde
2002-12-17	5967	Duhalde
2002-12-18	6114	Duhalde
2002-12-19	6128	Duhalde
2002-12-20	6128	Duhalde
2002-12-23	6182	Duhalde
2002-12-24	6213	Duhalde
2002-12-26	6262	Duhalde
2002-12-27	6331	Duhalde
2002-12-30	6314	Duhalde
2002-12-31	6303	Duhalde
2003-01-02	6268	Duhalde
2003-01-03	6352	Duhalde
2003-01-06	6114	Duhalde
2003-01-07	6020	Duhalde
2003-01-08	6002	Duhalde
2003-01-09	5930	Duhalde
2003-01-10	6000	Duhalde
2003-01-13	5975	Duhalde
2003-01-14	5980	Duhalde
2003-01-16	5996	Duhalde
2003-01-17	6095	Duhalde
2003-01-20	6095	Duhalde
2003-01-21	6074	Duhalde
2003-01-22	6178	Duhalde
2003-01-23	6178	Duhalde
2003-01-24	6217	Duhalde
2003-01-27	6165	Duhalde
2003-01-28	5838	Duhalde
2003-01-29	5919	Duhalde
2003-01-30	5968	Duhalde
2003-01-31	6047	Duhalde
2003-02-03	6115	Duhalde
2003-02-04	6141	Duhalde
2003-02-05	5999	Duhalde
2003-02-06	6022	Duhalde
2003-02-07	6037	Duhalde
2003-02-10	6034	Duhalde
2003-02-11	6039	Duhalde
2003-02-12	6093	Duhalde
2003-02-13	6169	Duhalde
2003-02-14	6288	Duhalde
2003-02-17	6288	Duhalde
2003-02-18	6288	Duhalde
2003-02-19	6268	Duhalde
2003-02-20	6394	Duhalde
2003-02-21	6319	Duhalde
2003-02-24	6588	Duhalde
2003-02-25	6417	Duhalde
2003-02-26	6417	Duhalde
2003-02-27	6691	Duhalde
2003-02-28	6691	Duhalde
2003-03-03	6691	Duhalde
2003-03-04	6691	Duhalde
2003-03-05	6758	Duhalde
2003-03-06	6996	Duhalde
2003-03-07	6986	Duhalde
2003-03-10	6997	Duhalde
2003-03-11	6877	Duhalde
2003-03-12	6926	Duhalde
2003-03-13	7004	Duhalde
2003-03-14	6885	Duhalde
2003-03-17	6838	Duhalde
2003-03-18	6813	Duhalde
2003-03-19	6731	Duhalde
2003-03-20	6723	Duhalde
2003-03-21	6633	Duhalde
2003-03-24	6680	Duhalde
2003-03-25	6654	Duhalde
2003-03-26	6165	Duhalde
2003-03-27	6135	Duhalde
2003-03-28	6119	Duhalde
2003-03-31	6119	Duhalde
2003-04-01	6084	Duhalde
2003-04-02	5842	Duhalde
2003-04-03	5658	Duhalde
2003-04-04	5711	Duhalde
2003-04-07	5672	Duhalde
2003-04-08	5631	Duhalde
2003-04-09	5717	Duhalde
2003-04-10	5718	Duhalde
2003-04-11	5592	Duhalde
2003-04-14	5568	Duhalde
2003-04-15	5565	Duhalde
2003-04-16	5586	Duhalde
2003-04-17	5571	Duhalde
2003-04-21	5539	Duhalde
2003-04-22	5373	Duhalde
2003-04-23	5148	Duhalde
2003-04-24	5110	Duhalde
2003-04-25	5245	Duhalde
2003-04-28	5279	Duhalde
2003-04-29	5286	Duhalde
2003-04-30	5138	Duhalde
2003-05-01	5150	Duhalde
2003-05-02	5045	Duhalde
2003-05-05	5058	Duhalde
2003-05-06	5195	Duhalde
2003-05-07	5259	Duhalde
2003-05-08	5213	Duhalde
2003-05-09	5232	Duhalde
2003-05-12	5254	Duhalde
2003-05-13	5071	Duhalde
2003-05-14	5375	Duhalde
2003-05-15	5288	Duhalde
2003-05-16	5578	Duhalde
2003-05-19	5334	Duhalde
2003-05-20	5492	Duhalde
2003-05-21	5249	Duhalde
2003-05-22	5222	Duhalde
2003-05-23	5336	Duhalde
2003-05-26	5336	N. Kirchner
2003-05-27	5306	N. Kirchner
2003-05-28	5368	N. Kirchner
2003-05-29	5234	N. Kirchner
2003-05-30	5252	N. Kirchner
2003-06-02	5359	N. Kirchner
2003-06-03	5327	N. Kirchner
2003-06-04	5208	N. Kirchner
2003-06-05	5032	N. Kirchner
2003-06-06	5068	N. Kirchner
2003-06-09	4938	N. Kirchner
2003-06-10	4853	N. Kirchner
2003-06-11	4692	N. Kirchner
2003-06-12	4712	N. Kirchner
2003-06-13	4603	N. Kirchner
2003-06-16	4463	N. Kirchner
2003-06-17	4363	N. Kirchner
2003-06-18	4448	N. Kirchner
2003-06-19	4471	N. Kirchner
2003-06-20	4451	N. Kirchner
2003-06-23	4541	N. Kirchner
2003-06-24	4604	N. Kirchner
2003-06-25	4523	N. Kirchner
2003-06-26	4516	N. Kirchner
2003-06-27	4523	N. Kirchner
2003-06-30	4554	N. Kirchner
2003-07-01	4618	N. Kirchner
2003-07-02	4606	N. Kirchner
2003-07-03	4571	N. Kirchner
2003-07-04	4651	N. Kirchner
2003-07-07	4678	N. Kirchner
2003-07-08	4757	N. Kirchner
2003-07-09	4734	N. Kirchner
2003-07-10	4767	N. Kirchner
2003-07-11	4955	N. Kirchner
2003-07-14	4881	N. Kirchner
2003-07-15	4836	N. Kirchner
2003-07-16	4835	N. Kirchner
2003-07-17	5031	N. Kirchner
2003-07-18	5042	N. Kirchner
2003-07-21	4933	N. Kirchner
2003-07-22	4795	N. Kirchner
2003-07-23	4800	N. Kirchner
2003-07-24	4844	N. Kirchner
2003-07-25	4668	N. Kirchner
2003-07-28	4707	N. Kirchner
2003-07-29	4800	N. Kirchner
2003-07-30	4964	N. Kirchner
2003-07-31	5046	N. Kirchner
2003-08-01	5191	N. Kirchner
2003-08-04	5155	N. Kirchner
2003-08-05	5065	N. Kirchner
2003-08-06	5124	N. Kirchner
2003-08-07	5152	N. Kirchner
2003-08-08	5088	N. Kirchner
2003-08-11	5044	N. Kirchner
2003-08-12	4912	N. Kirchner
2003-08-13	4856	N. Kirchner
2003-08-14	4898	N. Kirchner
2003-08-15	4906	N. Kirchner
2003-08-18	4961	N. Kirchner
2003-08-19	5000	N. Kirchner
2003-08-20	5060	N. Kirchner
2003-08-21	5062	N. Kirchner
2003-08-22	5058	N. Kirchner
2003-08-25	4961	N. Kirchner
2003-08-26	5086	N. Kirchner
2003-08-27	5197	N. Kirchner
2003-08-28	5180	N. Kirchner
2003-08-29	4884	N. Kirchner
2003-09-01	4879	N. Kirchner
2003-09-02	4843	N. Kirchner
2003-09-03	4799	N. Kirchner
2003-09-04	4758	N. Kirchner
2003-09-05	4753	N. Kirchner
2003-09-08	4714	N. Kirchner
2003-09-09	4780	N. Kirchner
2003-09-10	4753	N. Kirchner
2003-09-11	4723	N. Kirchner
2003-09-12	4825	N. Kirchner
2003-09-15	4808	N. Kirchner
2003-09-16	4893	N. Kirchner
2003-09-17	4992	N. Kirchner
2003-09-18	4947	N. Kirchner
2003-09-19	5126	N. Kirchner
2003-09-22	5374	N. Kirchner
2003-09-23	5448	N. Kirchner
2003-09-24	5379	N. Kirchner
2003-09-25	5402	N. Kirchner
2003-09-26	5397	N. Kirchner
2003-09-29	5445	N. Kirchner
2003-09-30	5483	N. Kirchner
2003-10-01	5488	N. Kirchner
2003-10-02	5497	N. Kirchner
2003-10-03	5458	N. Kirchner
2003-10-06	5462	N. Kirchner
2003-10-07	5351	N. Kirchner
2003-10-08	5384	N. Kirchner
2003-10-09	5408	N. Kirchner
2003-10-10	5369	N. Kirchner
2003-10-13	5300	N. Kirchner
2003-10-14	5348	N. Kirchner
2003-10-15	5341	N. Kirchner
2003-10-16	5360	N. Kirchner
2003-10-17	5409	N. Kirchner
2003-10-20	5440	N. Kirchner
2003-10-21	5439	N. Kirchner
2003-10-22	5535	N. Kirchner
2003-10-23	5543	N. Kirchner
2003-10-24	5615	N. Kirchner
2003-10-27	5615	N. Kirchner
2003-10-28	5612	N. Kirchner
2003-10-29	5669	N. Kirchner
2003-10-30	5704	N. Kirchner
2003-10-31	5704	N. Kirchner
2003-11-03	5781	N. Kirchner
2003-11-04	5998	N. Kirchner
2003-11-05	6018	N. Kirchner
2003-11-06	5996	N. Kirchner
2003-11-07	6021	N. Kirchner
2003-11-10	6005	N. Kirchner
2003-11-11	6005	N. Kirchner
2003-11-12	6111	N. Kirchner
2003-11-13	6186	N. Kirchner
2003-11-14	6263	N. Kirchner
2003-11-17	6377	N. Kirchner
2003-11-18	6385	N. Kirchner
2003-11-19	6379	N. Kirchner
2003-11-20	6425	N. Kirchner
2003-11-21	6507	N. Kirchner
2003-11-24	6453	N. Kirchner
2003-11-25	6226	N. Kirchner
2003-11-26	6256	N. Kirchner
2003-11-27	6256	N. Kirchner
2003-11-28	6260	N. Kirchner
2003-12-01	6237	N. Kirchner
2003-12-02	6184	N. Kirchner
2003-12-03	6215	N. Kirchner
2003-12-04	6040	N. Kirchner
2003-12-05	6091	N. Kirchner
2003-12-08	5986	N. Kirchner
2003-12-09	5828	N. Kirchner
2003-12-10	5616	N. Kirchner
2003-12-11	5733	N. Kirchner
2003-12-12	5760	N. Kirchner
2003-12-15	5952	N. Kirchner
2003-12-16	5444	N. Kirchner
2003-12-17	5510	N. Kirchner
2003-12-18	5580	N. Kirchner
2003-12-19	5583	N. Kirchner
2003-12-22	5589	N. Kirchner
2003-12-23	5606	N. Kirchner
2003-12-24	5605	N. Kirchner
2003-12-26	5629	N. Kirchner
2003-12-29	5621	N. Kirchner
2003-12-30	5625	N. Kirchner
2003-12-31	5631	N. Kirchner
2004-01-02	5580	N. Kirchner
2004-01-05	5459	N. Kirchner
2004-01-06	5260	N. Kirchner
2004-01-07	5192	N. Kirchner
2004-01-08	5094	N. Kirchner
2004-01-09	5146	N. Kirchner
2004-01-12	5287	N. Kirchner
2004-01-13	5421	N. Kirchner
2004-01-14	5566	N. Kirchner
2004-01-15	5605	N. Kirchner
2004-01-16	5705	N. Kirchner
2004-01-19	5705	N. Kirchner
2004-01-20	5699	N. Kirchner
2004-01-21	5820	N. Kirchner
2004-01-22	5871	N. Kirchner
2004-01-23	5855	N. Kirchner
2004-01-26	5896	N. Kirchner
2004-01-27	5680	N. Kirchner
2004-01-28	5654	N. Kirchner
2004-01-29	5722	N. Kirchner
2004-01-30	5764	N. Kirchner
2004-02-02	5858	N. Kirchner
2004-02-03	5805	N. Kirchner
2004-02-04	5801	N. Kirchner
2004-02-05	5821	N. Kirchner
2004-02-06	5842	N. Kirchner
2004-02-09	5837	N. Kirchner
2004-02-10	5916	N. Kirchner
2004-02-11	5794	N. Kirchner
2004-02-12	5599	N. Kirchner
2004-02-13	5437	N. Kirchner
2004-02-16	5437	N. Kirchner
2004-02-17	5498	N. Kirchner
2004-02-18	5549	N. Kirchner
2004-02-19	5560	N. Kirchner
2004-02-20	5550	N. Kirchner
2004-02-23	5624	N. Kirchner
2004-02-24	5618	N. Kirchner
2004-02-25	5697	N. Kirchner
2004-02-26	5699	N. Kirchner
2004-02-27	5865	N. Kirchner
2004-03-01	5839	N. Kirchner
2004-03-02	5794	N. Kirchner
2004-03-03	5849	N. Kirchner
2004-03-04	5839	N. Kirchner
2004-03-05	5970	N. Kirchner
2004-03-08	5963	N. Kirchner
2004-03-09	5872	N. Kirchner
2004-03-10	5892	N. Kirchner
2004-03-11	5679	N. Kirchner
2004-03-12	5574	N. Kirchner
2004-03-15	5606	N. Kirchner
2004-03-16	5618	N. Kirchner
2004-03-17	5606	N. Kirchner
2004-03-18	5596	N. Kirchner
2004-03-19	5608	N. Kirchner
2004-03-22	5664	N. Kirchner
2004-03-23	5658	N. Kirchner
2004-03-24	5740	N. Kirchner
2004-03-25	5758	N. Kirchner
2004-03-26	5496	N. Kirchner
2004-03-29	4889	N. Kirchner
2004-03-30	4881	N. Kirchner
2004-03-31	4872	N. Kirchner
2004-04-01	4772	N. Kirchner
2004-04-02	4729	N. Kirchner
2004-04-05	4764	N. Kirchner
2004-04-06	4747	N. Kirchner
2004-04-07	4721	N. Kirchner
2004-04-08	4727	N. Kirchner
2004-04-12	4740	N. Kirchner
2004-04-13	4696	N. Kirchner
2004-04-14	4757	N. Kirchner
2004-04-15	4754	N. Kirchner
2004-04-16	4630	N. Kirchner
2004-04-19	4662	N. Kirchner
2004-04-20	4667	N. Kirchner
2004-04-21	4645	N. Kirchner
2004-04-22	4675	N. Kirchner
2004-04-23	4492	N. Kirchner
2004-04-26	4497	N. Kirchner
2004-04-27	4592	N. Kirchner
2004-04-28	4631	N. Kirchner
2004-04-29	4650	N. Kirchner
2004-04-30	4628	N. Kirchner
2004-05-03	4694	N. Kirchner
2004-05-04	4686	N. Kirchner
2004-05-05	4696	N. Kirchner
2004-05-06	4718	N. Kirchner
2004-05-07	4695	N. Kirchner
2004-05-10	4799	N. Kirchner
2004-05-11	4813	N. Kirchner
2004-05-12	4819	N. Kirchner
2004-05-13	4822	N. Kirchner
2004-05-14	4908	N. Kirchner
2004-05-17	4933	N. Kirchner
2004-05-18	4945	N. Kirchner
2004-05-19	4980	N. Kirchner
2004-05-20	5062	N. Kirchner
2004-05-21	5074	N. Kirchner
2004-05-24	5127	N. Kirchner
2004-05-25	5040	N. Kirchner
2004-05-26	4917	N. Kirchner
2004-05-27	4975	N. Kirchner
2004-05-28	4964	N. Kirchner
2004-05-31	4950	N. Kirchner
2004-06-01	4689	N. Kirchner
2004-06-02	4817	N. Kirchner
2004-06-03	5047	N. Kirchner
2004-06-04	5013	N. Kirchner
2004-06-07	5004	N. Kirchner
2004-06-08	5032	N. Kirchner
2004-06-09	5098	N. Kirchner
2004-06-10	5017	N. Kirchner
2004-06-11	5024	N. Kirchner
2004-06-14	5049	N. Kirchner
2004-06-15	5116	N. Kirchner
2004-06-16	4864	N. Kirchner
2004-06-17	5025	N. Kirchner
2004-06-18	5026	N. Kirchner
2004-06-21	5034	N. Kirchner
2004-06-22	5057	N. Kirchner
2004-06-23	5037	N. Kirchner
2004-06-24	5061	N. Kirchner
2004-06-25	5107	N. Kirchner
2004-06-28	5089	N. Kirchner
2004-06-29	5133	N. Kirchner
2004-06-30	5188	N. Kirchner
2004-07-01	5171	N. Kirchner
2004-07-02	5125	N. Kirchner
2004-07-05	5125	N. Kirchner
2004-07-06	5095	N. Kirchner
2004-07-07	5128	N. Kirchner
2004-07-08	4993	N. Kirchner
2004-07-09	4993	N. Kirchner
2004-07-12	5025	N. Kirchner
2004-07-13	4920	N. Kirchner
2004-07-14	4918	N. Kirchner
2004-07-15	4978	N. Kirchner
2004-07-16	4926	N. Kirchner
2004-07-19	4976	N. Kirchner
2004-07-20	5001	N. Kirchner
2004-07-21	5050	N. Kirchner
2004-07-22	5070	N. Kirchner
2004-07-23	5072	N. Kirchner
2004-07-26	5104	N. Kirchner
2004-07-27	4910	N. Kirchner
2004-07-28	4982	N. Kirchner
2004-07-29	4962	N. Kirchner
2004-07-30	5036	N. Kirchner
2004-08-02	5031	N. Kirchner
2004-08-03	5110	N. Kirchner
2004-08-04	5136	N. Kirchner
2004-08-05	5094	N. Kirchner
2004-08-06	5175	N. Kirchner
2004-08-09	5233	N. Kirchner
2004-08-10	5308	N. Kirchner
2004-08-11	5215	N. Kirchner
2004-08-12	5243	N. Kirchner
2004-08-13	5233	N. Kirchner
2004-08-16	5226	N. Kirchner
2004-08-17	5251	N. Kirchner
2004-08-18	5242	N. Kirchner
2004-08-19	5233	N. Kirchner
2004-08-20	5205	N. Kirchner
2004-08-23	5146	N. Kirchner
2004-08-24	5160	N. Kirchner
2004-08-25	5189	N. Kirchner
2004-08-26	5239	N. Kirchner
2004-08-27	5206	N. Kirchner
2004-08-30	5223	N. Kirchner
2004-08-31	5258	N. Kirchner
2004-09-01	5321	N. Kirchner
2004-09-02	5191	N. Kirchner
2004-09-03	5197	N. Kirchner
2004-09-06	5197	N. Kirchner
2004-09-07	5239	N. Kirchner
2004-09-08	5289	N. Kirchner
2004-09-09	5286	N. Kirchner
2004-09-10	5321	N. Kirchner
2004-09-13	5388	N. Kirchner
2004-09-14	5432	N. Kirchner
2004-09-15	5454	N. Kirchner
2004-09-16	5458	N. Kirchner
2004-09-17	5564	N. Kirchner
2004-09-20	5569	N. Kirchner
2004-09-21	5588	N. Kirchner
2004-09-22	5647	N. Kirchner
2004-09-23	5677	N. Kirchner
2004-09-24	5470	N. Kirchner
2004-09-27	5481	N. Kirchner
2004-09-28	5468	N. Kirchner
2004-09-29	5566	N. Kirchner
2004-09-30	5440	N. Kirchner
2004-10-01	5221	N. Kirchner
2004-10-04	5189	N. Kirchner
2004-10-05	5224	N. Kirchner
2004-10-06	5230	N. Kirchner
2004-10-07	5250	N. Kirchner
2004-10-08	5274	N. Kirchner
2004-10-11	5274	N. Kirchner
2004-10-12	5352	N. Kirchner
2004-10-13	5375	N. Kirchner
2004-10-14	5459	N. Kirchner
2004-10-15	5458	N. Kirchner
2004-10-18	5460	N. Kirchner
2004-10-19	5497	N. Kirchner
2004-10-20	5531	N. Kirchner
2004-10-21	5576	N. Kirchner
2004-10-22	5585	N. Kirchner
2004-10-25	5510	N. Kirchner
2004-10-26	5507	N. Kirchner
2004-10-27	5396	N. Kirchner
2004-10-28	5409	N. Kirchner
2004-10-29	5440	N. Kirchner
2004-11-01	5347	N. Kirchner
2004-11-02	5281	N. Kirchner
2004-11-03	5281	N. Kirchner
2004-11-04	5150	N. Kirchner
2004-11-05	5136	N. Kirchner
2004-11-08	5122	N. Kirchner
2004-11-09	5155	N. Kirchner
2004-11-10	5184	N. Kirchner
2004-11-11	5185	N. Kirchner
2004-11-12	5190	N. Kirchner
2004-11-15	5167	N. Kirchner
2004-11-16	5174	N. Kirchner
2004-11-17	5121	N. Kirchner
2004-11-18	5149	N. Kirchner
2004-11-19	5147	N. Kirchner
2004-11-22	5297	N. Kirchner
2004-11-23	5370	N. Kirchner
2004-11-24	5245	N. Kirchner
2004-11-25	5245	N. Kirchner
2004-11-26	5229	N. Kirchner
2004-11-29	5214	N. Kirchner
2004-11-30	5193	N. Kirchner
2004-12-01	5182	N. Kirchner
2004-12-02	5210	N. Kirchner
2004-12-03	5268	N. Kirchner
2004-12-06	5270	N. Kirchner
2004-12-07	5307	N. Kirchner
2004-12-08	5381	N. Kirchner
2004-12-09	5334	N. Kirchner
2004-12-10	5247	N. Kirchner
2004-12-13	5253	N. Kirchner
2004-12-14	5484	N. Kirchner
2004-12-15	4688	N. Kirchner
2004-12-16	4660	N. Kirchner
2004-12-17	4676	N. Kirchner
2004-12-20	4650	N. Kirchner
2004-12-21	4681	N. Kirchner
2004-12-22	4663	N. Kirchner
2004-12-23	4668	N. Kirchner
2004-12-24	4668	N. Kirchner
2004-12-27	4641	N. Kirchner
2004-12-28	4631	N. Kirchner
2004-12-29	4647	N. Kirchner
2004-12-30	4654	N. Kirchner
2004-12-31	4702	N. Kirchner
2005-01-03	4704	N. Kirchner
2005-01-04	4717	N. Kirchner
2005-01-05	4756	N. Kirchner
2005-01-06	4809	N. Kirchner
2005-01-07	4835	N. Kirchner
2005-01-10	4857	N. Kirchner
2005-01-11	4873	N. Kirchner
2005-01-12	4872	N. Kirchner
2005-01-13	4856	N. Kirchner
2005-01-14	4925	N. Kirchner
2005-01-17	4936	N. Kirchner
2005-01-18	5209	N. Kirchner
2005-01-19	5330	N. Kirchner
2005-01-20	5200	N. Kirchner
2005-01-21	5183	N. Kirchner
2005-01-24	5195	N. Kirchner
2005-01-25	5196	N. Kirchner
2005-01-26	5022	N. Kirchner
2005-01-27	5065	N. Kirchner
2005-01-28	5120	N. Kirchner
2005-01-31	5128	N. Kirchner
2005-02-01	5196	N. Kirchner
2005-02-02	5223	N. Kirchner
2005-02-03	5163	N. Kirchner
2005-02-04	5147	N. Kirchner
2005-02-07	5079	N. Kirchner
2005-02-08	5093	N. Kirchner
2005-02-09	5101	N. Kirchner
2005-02-10	5097	N. Kirchner
2005-02-11	4973	N. Kirchner
2005-02-14	4925	N. Kirchner
2005-02-15	4921	N. Kirchner
2005-02-16	4978	N. Kirchner
2005-02-17	4969	N. Kirchner
2005-02-18	4943	N. Kirchner
2005-02-21	4943	N. Kirchner
2005-02-22	4939	N. Kirchner
2005-02-23	4970	N. Kirchner
2005-02-24	4988	N. Kirchner
2005-02-25	5003	N. Kirchner
2005-02-28	4980	N. Kirchner
2005-03-01	4982	N. Kirchner
2005-03-02	5001	N. Kirchner
2005-03-03	5008	N. Kirchner
2005-03-04	5052	N. Kirchner
2005-03-07	5074	N. Kirchner
2005-03-08	5047	N. Kirchner
2005-03-09	5017	N. Kirchner
2005-03-10	5048	N. Kirchner
2005-03-11	5028	N. Kirchner
2005-03-14	5045	N. Kirchner
2005-03-15	5041	N. Kirchner
2005-03-16	5079	N. Kirchner
2005-03-17	5101	N. Kirchner
2005-03-18	5090	N. Kirchner
2005-03-21	5092	N. Kirchner
2005-03-22	5092	N. Kirchner
2005-03-23	5111	N. Kirchner
2005-03-24	5129	N. Kirchner
2005-03-28	5114	N. Kirchner
2005-03-29	5309	N. Kirchner
2005-03-30	5358	N. Kirchner
2005-03-31	5393	N. Kirchner
2005-04-01	5420	N. Kirchner
2005-04-04	5432	N. Kirchner
2005-04-05	5432	N. Kirchner
2005-04-06	5468	N. Kirchner
2005-04-07	5459	N. Kirchner
2005-04-08	5414	N. Kirchner
2005-04-11	5446	N. Kirchner
2005-04-12	5491	N. Kirchner
2005-04-13	5512	N. Kirchner
2005-04-14	5517	N. Kirchner
2005-04-15	5627	N. Kirchner
2005-04-18	5655	N. Kirchner
2005-04-19	6130	N. Kirchner
2005-04-20	6155	N. Kirchner
2005-04-21	6126	N. Kirchner
2005-04-22	6171	N. Kirchner
2005-04-25	6193	N. Kirchner
2005-04-26	6197	N. Kirchner
2005-04-27	6248	N. Kirchner
2005-04-28	6292	N. Kirchner
2005-04-29	6294	N. Kirchner
2005-05-02	6312	N. Kirchner
2005-05-03	6316	N. Kirchner
2005-05-04	6342	N. Kirchner
2005-05-05	6242	N. Kirchner
2005-05-06	6060	N. Kirchner
2005-05-09	6076	N. Kirchner
2005-05-10	6113	N. Kirchner
2005-05-11	6166	N. Kirchner
2005-05-12	6192	N. Kirchner
2005-05-13	6232	N. Kirchner
2005-05-16	6246	N. Kirchner
2005-05-17	6268	N. Kirchner
2005-05-18	6396	N. Kirchner
2005-05-19	6392	N. Kirchner
2005-05-20	6408	N. Kirchner
2005-05-23	6459	N. Kirchner
2005-05-24	6487	N. Kirchner
2005-05-25	6292	N. Kirchner
2005-05-26	6410	N. Kirchner
2005-05-27	6422	N. Kirchner
2005-05-30	6422	N. Kirchner
2005-05-31	6497	N. Kirchner
2005-06-01	6594	N. Kirchner
2005-06-02	6631	N. Kirchner
2005-06-03	6604	N. Kirchner
2005-06-06	6636	N. Kirchner
2005-06-07	6667	N. Kirchner
2005-06-08	6769	N. Kirchner
2005-06-09	6768	N. Kirchner
2005-06-10	6606	N. Kirchner
2005-06-13	794	N. Kirchner
2005-06-14	904	N. Kirchner
2005-06-15	889	N. Kirchner
2005-06-16	889	N. Kirchner
2005-06-17	885	N. Kirchner
2005-06-20	879	N. Kirchner
2005-06-21	880	N. Kirchner
2005-06-22	878	N. Kirchner
2005-06-23	891	N. Kirchner
2005-06-24	890	N. Kirchner
2005-06-27	893	N. Kirchner
2005-06-28	879	N. Kirchner
2005-06-29	865	N. Kirchner
2005-06-30	462	N. Kirchner
2005-07-01	453	N. Kirchner
2005-07-04	453	N. Kirchner
2005-07-05	446	N. Kirchner
2005-07-06	453	N. Kirchner
2005-07-07	438	N. Kirchner
2005-07-08	418	N. Kirchner
2005-07-11	420	N. Kirchner
2005-07-12	405	N. Kirchner
2005-07-13	411	N. Kirchner
2005-07-14	415	N. Kirchner
2005-07-15	418	N. Kirchner
2005-07-18	425	N. Kirchner
2005-07-19	428	N. Kirchner
2005-07-20	422	N. Kirchner
2005-07-21	418	N. Kirchner
2005-07-22	422	N. Kirchner
2005-07-25	428	N. Kirchner
2005-07-26	428	N. Kirchner
2005-07-27	423	N. Kirchner
2005-07-28	416	N. Kirchner
2005-07-29	412	N. Kirchner
2005-08-01	410	N. Kirchner
2005-08-02	405	N. Kirchner
2005-08-03	404	N. Kirchner
2005-08-04	399	N. Kirchner
2005-08-05	391	N. Kirchner
2005-08-08	399	N. Kirchner
2005-08-09	399	N. Kirchner
2005-08-10	395	N. Kirchner
2005-08-11	410	N. Kirchner
